%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83049.808,302.073,348.050,345.870,-0.011,6.583,5.000
83057.870,302.072,348.050,345.709,-0.011,6.572,5.000
83053.839,302.073,347.971,345.870,-0.027,6.572,5.000
83053.839,302.072,348.050,346.030,-0.011,6.561,5.000
83049.808,302.072,348.129,346.030,-0.027,6.583,5.000
83049.808,302.072,348.129,345.870,0.006,6.561,5.000
83053.839,302.073,348.208,345.870,-0.011,6.561,5.000
83049.808,302.070,348.287,345.870,-0.011,6.583,5.000
83049.808,302.068,348.366,345.870,-0.011,6.572,5.000
83049.808,302.070,348.366,345.709,-0.043,6.550,5.000
83045.776,302.072,348.366,345.709,-0.027,6.572,5.000
83041.745,302.070,348.445,345.549,0.006,6.550,5.000
83045.776,302.068,348.366,345.389,-0.011,6.572,5.000
83045.776,302.072,348.682,345.549,-0.027,6.561,5.000
83037.713,302.073,348.524,345.069,0.022,6.561,5.000
83049.808,302.072,348.445,344.909,0.006,6.561,5.000
83033.682,302.073,348.682,345.069,-0.027,6.561,5.000
83037.713,302.068,348.603,344.909,-0.011,6.561,5.000
83045.776,302.068,348.524,344.269,-0.027,6.561,5.000
83037.713,302.072,348.603,344.269,-0.011,6.550,5.000
83045.776,302.068,348.761,344.269,-0.011,6.561,5.000
83045.776,302.070,348.840,343.948,-0.011,6.583,5.000
83041.745,302.070,348.761,343.948,0.006,6.572,5.000
83045.776,302.073,348.840,343.628,0.006,6.550,5.000
83041.745,302.072,348.919,343.948,0.006,6.550,5.000
83049.808,302.073,348.840,343.628,-0.011,6.583,5.000
83049.808,302.072,348.761,343.308,-0.011,6.572,5.000
83045.776,302.075,348.998,343.308,0.006,6.583,5.000
83049.808,302.070,348.919,343.308,0.006,6.572,5.000
83045.776,302.075,349.077,343.148,0.006,6.561,5.000
83049.808,302.073,348.840,343.308,0.022,6.561,5.000
83049.808,302.073,349.077,343.148,0.006,6.572,5.000
83053.839,302.073,348.840,343.148,-0.027,6.572,5.000
83049.808,302.075,348.840,343.148,-0.011,6.572,5.000
83049.808,302.075,348.998,342.508,0.006,6.561,5.000
83053.839,302.075,348.840,342.828,0.006,6.583,5.000
83045.776,302.075,348.998,342.828,-0.027,6.561,5.000
83045.776,302.076,348.919,342.668,-0.011,6.583,5.000
83053.839,302.073,348.919,342.508,-0.011,6.572,5.000
83057.870,302.075,348.919,342.668,-0.011,6.572,5.000
83045.776,302.075,348.919,342.828,-0.011,6.572,5.000
83053.839,302.073,348.761,342.828,-0.060,6.583,5.000
83053.839,302.073,348.998,342.668,0.006,6.561,5.000
83057.870,302.073,348.919,342.828,-0.011,6.572,5.000
83057.870,302.070,348.840,342.828,-0.027,6.572,5.000
83049.808,302.073,348.919,342.828,0.022,6.561,5.000
83053.839,302.073,348.919,342.508,-0.011,6.550,5.000
83049.808,302.073,348.840,342.668,0.006,6.572,5.000
83057.870,302.073,348.998,342.668,-0.027,6.561,5.000
83053.839,302.070,348.919,342.508,0.006,6.561,5.000
83045.776,302.070,348.840,342.668,0.006,6.583,5.000
83045.776,302.068,348.919,342.668,0.022,6.561,5.000
83049.808,302.068,349.077,342.508,-0.011,6.583,5.000
83049.808,302.068,348.998,342.508,-0.011,6.550,5.000
83053.839,302.070,349.077,342.508,-0.011,6.561,5.000
83049.808,302.068,349.077,342.508,-0.011,6.561,5.000
83053.839,302.070,349.077,342.668,-0.027,6.561,5.000
83049.808,302.068,349.156,342.348,-0.011,6.550,5.000
83053.839,302.072,349.314,342.828,0.022,6.593,5.000
83049.808,302.068,349.156,342.508,0.022,6.572,5.000
83041.745,302.070,349.314,342.508,-0.027,6.550,5.000
83049.808,302.065,349.235,342.508,-0.043,6.572,5.000
83037.713,302.068,349.314,342.348,-0.011,6.550,5.000
83045.776,302.070,349.393,342.348,0.006,6.572,5.000
83045.776,302.068,349.314,342.668,0.006,6.593,5.000
83053.839,302.070,349.314,342.668,-0.011,6.561,5.000
83045.776,302.070,349.314,342.988,0.006,6.550,5.000
83053.839,302.072,349.393,342.668,-0.011,6.572,5.000
83045.776,302.070,349.393,342.828,-0.011,6.561,5.000
83049.808,302.070,349.551,342.988,-0.027,6.572,5.000
83049.808,302.072,349.472,342.988,-0.011,6.572,5.000
83053.839,302.070,349.551,342.828,-0.011,6.572,5.000
83049.808,302.070,349.551,343.148,-0.011,6.572,5.000
83049.808,302.068,349.551,343.148,0.022,6.572,5.000
83045.776,302.072,349.551,343.308,0.006,6.572,5.000
83053.839,302.070,349.630,343.308,-0.011,6.572,5.000
83053.839,302.073,349.630,343.308,-0.027,6.572,5.000
83053.839,302.072,349.630,343.148,0.006,6.540,5.000
83053.839,302.073,349.789,343.628,0.006,6.572,5.000
83053.839,302.073,349.789,343.468,-0.027,6.572,5.000
83049.808,302.073,349.789,343.788,-0.011,6.572,5.000
83061.902,302.073,349.868,343.628,-0.043,6.561,5.000
83053.839,302.072,349.868,343.628,-0.011,6.572,5.000
83061.902,302.075,349.947,343.948,0.006,6.561,5.000
83057.870,302.073,349.947,343.948,0.006,6.561,5.000
83053.839,302.072,350.026,344.269,-0.027,6.572,5.000
83057.870,302.073,349.947,343.788,-0.027,6.572,5.000
83053.839,302.073,350.105,343.948,-0.011,6.572,5.000
83061.902,302.070,350.105,343.948,-0.011,6.583,5.000
83061.902,302.075,350.263,344.269,-0.011,6.540,5.000
83053.839,302.073,350.184,343.948,0.006,6.572,5.000
83053.839,302.073,350.184,344.269,-0.011,6.561,5.000
83053.839,302.075,350.263,343.948,0.022,6.561,5.000
83065.933,302.073,350.342,343.948,-0.027,6.572,5.000
83049.808,302.070,350.263,343.788,-0.011,6.572,5.000
83053.839,302.073,350.421,343.788,-0.011,6.583,5.000
83053.839,302.073,350.263,343.788,-0.011,6.583,5.000
83049.808,302.073,350.342,343.468,-0.011,6.572,5.000
83057.870,302.073,350.421,343.788,0.006,6.561,5.000
83057.870,302.072,350.500,343.628,-0.027,6.572,5.000
83049.808,302.073,350.658,343.788,-0.011,6.572,5.000
83053.839,302.072,350.579,343.148,-0.011,6.550,5.000
83049.808,302.073,350.658,343.628,0.006,6.572,5.000
83045.776,302.072,350.658,343.468,-0.027,6.583,5.000
83049.808,302.072,350.737,343.628,-0.011,6.583,5.000
83049.808,302.070,350.658,343.148,-0.027,6.593,5.000
83041.745,302.070,350.737,343.308,-0.011,6.572,5.000
83045.776,302.073,350.816,343.308,-0.027,6.572,5.000
83045.776,302.072,350.895,343.308,0.006,6.593,5.000
83041.745,302.068,350.737,343.148,0.038,6.572,5.000
83037.713,302.072,350.816,343.148,-0.011,6.561,5.000
83037.713,302.072,350.816,342.988,0.022,6.572,5.000
83045.776,302.070,350.658,342.828,0.022,6.572,5.000
83033.682,302.070,350.895,343.148,-0.011,6.572,5.000
83041.745,302.072,350.895,343.308,0.006,6.572,5.000
83041.745,302.070,350.895,343.148,0.006,6.550,5.000
83041.745,302.068,350.816,343.148,0.006,6.572,5.000
83041.745,302.073,350.816,343.308,0.006,6.583,5.000
83041.745,302.070,350.816,343.628,0.006,6.561,5.000
83037.713,302.072,350.816,343.628,0.038,6.561,5.000
83033.682,302.070,350.737,343.788,-0.027,6.583,5.000
83037.713,302.072,350.816,344.109,0.006,6.572,5.000
83045.776,302.073,350.737,343.948,-0.027,6.572,5.000
83037.713,302.070,350.816,344.269,-0.011,6.561,5.000
83041.745,302.072,350.737,344.269,0.006,6.561,5.000
83045.776,302.068,350.737,344.589,-0.011,6.561,5.000
83049.808,302.067,350.737,344.589,-0.011,6.572,5.000
83045.776,302.072,350.658,344.909,0.006,6.572,5.000
83041.745,302.073,350.579,345.069,-0.027,6.561,5.000
83045.776,302.070,350.579,345.549,-0.011,6.583,5.000
83049.808,302.072,350.500,345.709,-0.011,6.561,5.000
83049.808,302.073,350.500,345.709,0.006,6.583,5.000
83049.808,302.073,350.579,345.870,-0.011,6.561,5.000
83053.839,302.073,350.421,346.030,0.006,6.561,5.000
83053.839,302.073,350.421,346.350,-0.011,6.561,5.000
83053.839,302.070,350.421,346.670,0.022,6.561,5.000
83049.808,302.070,350.263,346.510,-0.011,6.561,5.000
83061.902,302.073,350.421,346.830,-0.011,6.572,5.000
83049.808,302.075,350.342,347.310,-0.011,6.583,5.000
83061.902,302.073,350.342,347.310,0.006,6.540,5.000
83065.933,302.075,350.421,347.631,-0.011,6.561,5.000
83057.870,302.075,350.342,347.471,0.006,6.572,5.000
83057.870,302.073,350.263,347.310,0.038,6.572,5.000
83053.839,302.073,350.026,347.791,-0.011,6.593,5.000
83061.902,302.075,350.184,347.471,0.006,6.572,5.000
83061.902,302.075,350.184,347.951,0.006,6.572,5.000
83057.870,302.072,350.263,347.791,0.006,6.561,5.000
83061.902,302.072,350.184,347.631,-0.011,6.572,5.000
83061.902,302.073,350.342,347.631,-0.011,6.561,5.000
83057.870,302.072,350.421,347.310,0.006,6.572,5.000
83057.870,302.075,350.184,347.471,-0.011,6.572,5.000
83065.933,302.070,350.263,347.310,0.022,6.561,5.000
83057.870,302.072,350.263,347.471,-0.011,6.561,5.000
83057.870,302.070,350.184,346.830,-0.011,6.572,5.000
83061.902,302.072,350.184,346.990,-0.011,6.561,5.000
83065.933,302.072,350.263,346.830,-0.011,6.572,5.000
83049.808,302.072,350.263,346.990,-0.027,6.572,5.000
83057.870,302.072,350.421,346.670,0.006,6.572,5.000
83057.870,302.070,350.263,346.190,0.006,6.583,5.000
83057.870,302.070,350.263,346.350,0.038,6.561,5.000
83053.839,302.068,350.421,346.190,0.006,6.572,5.000
83049.808,302.068,350.421,346.030,-0.011,6.561,5.000
83049.808,302.072,350.184,345.709,-0.011,6.583,5.000
83045.776,302.068,350.342,345.389,-0.027,6.583,5.000
83053.839,302.072,350.263,345.229,0.006,6.572,5.000
83053.839,302.068,350.342,345.229,-0.011,6.572,5.000
83045.776,302.067,350.421,345.069,0.006,6.561,5.000
83037.713,302.068,350.342,344.749,-0.011,6.583,5.000
83045.776,302.068,350.342,344.749,0.006,6.572,5.000
83037.713,302.073,350.342,344.589,-0.011,6.561,5.000
83049.808,302.072,350.342,344.429,-0.011,6.572,5.000
83045.776,302.070,350.342,344.429,-0.011,6.561,5.000
83049.808,302.072,350.263,344.589,-0.011,6.572,5.000
83049.808,302.072,350.342,343.948,0.006,6.561,5.000
83037.713,302.072,350.342,344.109,0.022,6.561,5.000
83041.745,302.070,350.342,343.468,0.006,6.561,5.000
83041.745,302.073,350.342,343.788,0.006,6.572,5.000
83045.776,302.072,350.263,343.628,-0.011,6.572,5.000
83049.808,302.078,350.105,343.148,0.022,6.593,5.000
83041.745,302.075,350.263,343.308,-0.011,6.561,5.000
83045.776,302.075,350.105,343.148,-0.011,6.561,5.000
83049.808,302.075,350.184,342.988,0.006,6.561,5.000
83049.808,302.073,350.263,342.668,0.006,6.572,5.000
83045.776,302.076,350.263,342.668,-0.043,6.561,5.000
83049.808,302.073,350.184,342.508,0.006,6.572,5.000
83053.839,302.075,350.105,342.508,0.006,6.572,5.000
83053.839,302.076,350.184,342.508,-0.011,6.561,5.000
83053.839,302.076,350.184,342.187,-0.011,6.572,5.000
83049.808,302.075,350.184,342.668,-0.027,6.561,5.000
83053.839,302.073,350.105,342.348,-0.011,6.561,5.000
83057.870,302.072,350.026,341.867,-0.011,6.583,5.000
83053.839,302.075,349.947,341.867,0.006,6.561,5.000
83049.808,302.075,349.947,341.707,-0.027,6.550,5.000
83049.808,302.073,349.947,341.547,0.022,6.572,5.000
83049.808,302.068,347.971,355.635,0.006,7.227,5.000
83045.776,302.070,347.892,355.635,0.006,7.205,5.000
83053.839,302.072,347.813,355.795,-0.027,7.227,5.000
83049.808,302.070,347.813,355.635,-0.027,7.216,5.000
83049.808,302.068,347.813,355.635,-0.027,7.205,5.000
83049.808,302.068,347.734,355.475,0.006,7.216,5.000
83057.870,302.072,347.813,355.315,-0.011,7.238,5.000
83041.745,302.070,347.813,354.995,-0.011,7.205,5.000
83049.808,302.068,347.734,354.995,0.022,7.216,5.000
83049.808,302.070,347.813,354.995,0.006,7.227,5.000
83049.808,302.070,347.813,355.155,-0.011,7.227,5.000
83045.776,302.068,347.734,354.675,0.022,7.238,5.000
83049.808,302.072,347.655,354.675,-0.011,7.216,5.000
83041.745,302.072,347.892,354.355,0.006,7.216,5.000
83049.808,302.068,347.734,354.194,-0.011,7.227,5.000
83049.808,302.070,347.813,354.034,-0.011,7.227,5.000
83041.745,302.070,347.813,354.034,-0.011,7.205,5.000
83049.808,302.072,347.734,353.874,0.006,7.205,5.000
83049.808,302.068,347.655,353.554,0.022,7.227,5.000
83045.776,302.070,347.734,353.234,-0.027,7.227,5.000
83045.776,302.068,347.655,353.234,0.022,7.216,5.000
83049.808,302.070,347.655,352.914,-0.011,7.227,5.000
83049.808,302.072,347.655,352.754,0.022,7.216,5.000
83045.776,302.067,347.734,352.754,0.006,7.216,5.000
83045.776,302.067,347.576,352.914,-0.011,7.227,5.000
83049.808,302.073,347.576,352.754,0.006,7.227,5.000
83053.839,302.067,347.655,352.113,-0.011,7.238,5.000
83049.808,302.067,347.655,352.273,0.006,7.227,5.000
83041.745,302.068,347.576,352.113,-0.011,7.238,5.000
83041.745,302.070,347.576,352.593,-0.027,7.238,5.000
83037.713,302.067,347.497,352.273,-0.011,7.205,5.000
83045.776,302.068,347.655,351.793,-0.011,7.227,5.000
83053.839,302.068,347.418,352.113,0.006,7.227,5.000
83049.808,302.072,347.418,351.953,0.006,7.216,5.000
83049.808,302.068,347.576,351.953,-0.011,7.216,5.000
83049.808,302.070,347.418,352.113,0.006,7.248,5.000
83049.808,302.068,347.418,351.793,-0.027,7.205,5.000
83045.776,302.068,347.418,352.113,0.006,7.227,5.000
83041.745,302.068,347.260,351.953,-0.011,7.227,5.000
83045.776,302.068,347.418,352.113,-0.043,7.216,5.000
83045.776,302.068,347.339,352.113,-0.011,7.195,5.000
83041.745,302.067,347.181,352.433,0.022,7.216,5.000
83041.745,302.068,347.260,352.593,-0.027,7.227,5.000
83049.808,302.068,347.023,352.593,-0.011,7.216,5.000
83041.745,302.070,347.260,352.273,0.022,7.227,5.000
83041.745,302.068,347.260,352.273,0.006,7.227,5.000
83041.745,302.070,347.023,352.593,0.006,7.238,5.000
83045.776,302.072,347.260,352.754,0.006,7.205,5.000
83041.745,302.073,347.181,352.754,-0.027,7.205,5.000
83041.745,302.072,347.260,352.593,-0.011,7.205,5.000
83041.745,302.070,347.181,352.914,0.006,7.227,5.000
83041.745,302.070,347.102,353.074,0.006,7.205,5.000
83045.776,302.072,347.260,353.074,-0.011,7.216,5.000
83049.808,302.072,347.181,353.234,0.022,7.216,5.000
83033.682,302.073,347.181,353.074,0.022,7.227,5.000
83045.776,302.070,347.181,353.234,0.006,7.227,5.000
83049.808,302.073,347.102,353.074,0.038,7.227,5.000
83041.745,302.075,347.181,353.074,-0.011,7.205,5.000
83041.745,302.075,347.181,353.234,-0.011,7.216,5.000
83041.745,302.075,347.102,353.074,-0.011,7.227,5.000
83037.713,302.075,347.102,353.074,0.006,7.238,5.000
83041.745,302.073,347.102,353.234,0.006,7.238,5.000
83049.808,302.076,347.181,353.074,-0.011,7.205,5.000
83049.808,302.076,347.260,352.914,-0.011,7.227,5.000
83049.808,302.073,347.260,353.074,-0.011,7.227,5.000
83045.776,302.076,347.260,352.754,-0.011,7.216,5.000
83045.776,302.076,347.260,352.914,-0.011,7.216,5.000
83041.745,302.076,347.102,352.914,0.006,7.227,5.000
83049.808,302.076,347.181,352.914,0.006,7.227,5.000
83049.808,302.075,347.418,352.754,0.006,7.216,5.000
83053.839,302.078,347.339,353.074,0.006,7.227,5.000
83045.776,302.075,347.260,352.593,-0.011,7.227,5.000
83041.745,302.073,347.339,353.074,0.006,7.227,5.000
83049.808,302.076,347.339,352.754,0.006,7.227,5.000
83049.808,302.076,347.181,352.433,-0.011,7.205,5.000
83053.839,302.076,347.260,352.914,0.006,7.238,5.000
83053.839,302.075,347.181,352.754,-0.011,7.195,5.000
83049.808,302.073,347.260,352.273,0.022,7.227,5.000
83045.776,302.075,347.181,352.754,0.006,7.216,5.000
83053.839,302.076,347.339,352.433,0.006,7.227,5.000
83057.870,302.073,347.181,352.754,-0.011,7.227,5.000
83049.808,302.072,347.102,352.113,0.038,7.238,5.000
83049.808,302.075,347.181,352.593,-0.027,7.216,5.000
83049.808,302.070,347.181,352.273,0.006,7.227,5.000
83053.839,302.072,347.181,352.593,0.022,7.205,5.000
83045.776,302.068,347.181,352.273,0.006,7.216,5.000
83049.808,302.072,347.102,352.593,0.022,7.227,5.000
83045.776,302.072,347.260,352.593,-0.011,7.227,5.000
83045.776,302.072,347.023,352.433,-0.011,7.216,5.000
83049.808,302.070,347.102,352.593,-0.011,7.227,5.000
83049.808,302.068,346.943,352.754,0.006,7.205,5.000
83041.745,302.070,347.102,352.433,0.022,7.227,5.000
83041.745,302.068,347.102,352.754,0.022,7.216,5.000
83041.745,302.068,347.181,352.593,0.006,7.227,5.000
83037.713,302.070,347.181,352.273,-0.027,7.227,5.000
83045.776,302.073,347.181,352.754,-0.043,7.238,5.000
83045.776,302.070,347.181,352.273,-0.011,7.238,5.000
83045.776,302.068,347.181,352.433,0.006,7.205,5.000
83041.745,302.068,347.102,352.433,-0.011,7.238,5.000
83041.745,302.070,347.181,352.433,0.006,7.227,5.000
83041.745,302.070,347.181,352.273,-0.011,7.238,5.000
83041.745,302.073,347.181,352.273,0.006,7.205,5.000
83041.745,302.073,347.181,352.433,0.006,7.216,5.000
83037.713,302.073,347.260,352.754,-0.011,7.227,5.000
83037.713,302.073,347.418,352.593,0.006,7.227,5.000
83037.713,302.073,347.181,352.433,0.006,7.205,5.000
83045.776,302.075,347.181,352.593,-0.011,7.238,5.000
83041.745,302.075,347.260,352.433,0.022,7.216,5.000
83041.745,302.076,347.339,352.273,-0.027,7.216,5.000
83049.808,302.076,347.181,352.433,-0.027,7.227,5.000
83053.839,302.073,347.339,352.113,-0.011,7.216,5.000
83037.713,302.076,347.260,352.113,0.022,7.227,5.000
83053.839,302.075,347.260,351.953,-0.027,7.227,5.000
83045.776,302.075,347.339,352.273,0.006,7.248,5.000
83049.808,302.078,347.339,351.793,0.006,7.227,5.000
83041.745,302.073,347.260,352.113,0.022,7.227,5.000
83053.839,302.078,347.418,351.953,-0.011,7.238,5.000
83049.808,302.073,347.497,351.953,-0.011,7.227,5.000
83041.745,302.076,347.497,351.793,-0.027,7.227,5.000
83049.808,302.076,347.497,351.953,-0.011,7.205,5.000
83053.839,302.076,347.418,351.633,0.006,7.205,5.000
83053.839,302.073,347.497,351.633,0.006,7.227,5.000
83049.808,302.073,347.576,351.633,0.006,7.216,5.000
83053.839,302.072,347.734,351.633,0.006,7.216,5.000
83053.839,302.072,347.576,351.633,-0.011,7.227,5.000
83057.870,302.072,347.655,351.793,-0.011,7.205,5.000
83053.839,302.072,347.576,351.953,0.038,7.216,5.000
83045.776,302.070,347.576,351.793,0.006,7.205,5.000
83053.839,302.070,347.655,351.953,-0.011,7.227,5.000
83049.808,302.072,347.655,351.953,0.006,7.238,5.000
83049.808,302.068,347.576,351.953,0.022,7.238,5.000
83057.870,302.072,347.497,352.113,-0.011,7.227,5.000
83057.870,302.070,347.576,351.953,-0.027,7.248,5.000
83053.839,302.068,347.576,351.953,0.006,7.195,5.000
83049.808,302.070,347.655,351.953,0.006,7.216,5.000
83053.839,302.065,347.576,351.793,-0.011,7.227,5.000
83057.870,302.067,347.655,352.113,0.006,7.248,5.000
83057.870,302.065,347.576,351.953,0.022,7.216,5.000
83053.839,302.064,347.734,351.953,-0.011,7.227,5.000
83045.776,302.068,347.497,351.953,0.006,7.227,5.000
83053.839,302.065,347.734,352.113,-0.027,7.216,5.000
83045.776,302.070,347.655,352.113,-0.011,7.248,5.000
83049.808,302.067,347.734,352.273,0.022,7.227,5.000
83049.808,302.068,347.655,352.113,-0.043,7.227,5.000
83045.776,302.067,347.813,352.113,-0.027,7.227,5.000
83049.808,302.067,347.813,351.953,0.006,7.238,5.000
83041.745,302.068,347.813,351.793,-0.027,7.227,5.000
83049.808,302.068,347.655,351.633,-0.011,7.227,5.000
83045.776,302.068,347.892,351.473,-0.011,7.238,5.000
83045.776,302.067,347.576,351.313,0.006,7.248,5.000
83041.745,302.070,347.734,351.633,0.006,7.238,5.000
83053.839,302.070,347.813,351.313,-0.011,7.205,5.000
83045.776,302.072,347.813,351.153,-0.027,7.227,5.000
83053.839,302.070,347.734,351.313,-0.027,7.227,5.000
83049.808,302.073,347.497,350.993,0.006,7.238,5.000
83049.808,302.070,347.734,350.993,0.006,7.205,5.000
83053.839,302.072,347.813,350.832,-0.011,7.216,5.000
83041.745,302.070,347.734,350.512,-0.011,7.227,5.000
83045.776,302.075,347.576,350.352,-0.027,7.248,5.000
83053.839,302.075,347.734,350.352,0.006,7.238,5.000
83045.776,302.072,347.655,350.032,-0.027,7.227,5.000
83049.808,302.075,347.655,349.872,-0.027,7.227,5.000
83053.839,302.075,347.655,349.552,0.006,7.248,5.000
83049.808,302.073,347.655,349.552,0.006,7.248,5.000
83053.839,302.073,347.655,349.232,-0.011,7.238,5.000
83053.839,302.076,347.734,349.071,0.022,7.216,5.000
83057.870,302.075,347.497,348.911,-0.043,7.216,5.000
83049.808,302.075,347.497,348.911,-0.011,7.227,5.000
83053.839,302.075,347.418,348.751,0.006,7.227,5.000
83049.808,302.073,347.497,348.431,0.006,7.227,5.000
83049.808,302.076,347.497,348.271,-0.011,7.238,5.000
83053.839,302.073,347.418,348.111,-0.011,7.216,5.000
83045.776,302.072,347.418,347.791,0.006,7.195,5.000
83053.839,302.072,347.418,347.951,0.006,7.227,5.000
83045.776,302.072,347.339,347.471,-0.011,7.216,5.000
83041.745,302.072,347.418,347.471,0.006,7.227,5.000
83049.808,302.073,347.260,347.150,-0.011,7.227,5.000
